ItemCode,Brand,Care,co2,water,land,MainImage
T9100.020,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.33,0.96,0.7,T9100.020__B_1__33a23e5ba521435ab429f8c289884605.jpg
T9100.021,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.33,0.96,0.7,T9100.021__B_1__d872d87ca7c24c009d526b9e6212d25f.jpg
T9100.022,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.28,1.11,0.7,T9100.022__B_1__0ff132ce27484dca98ad395060437273.jpg
T9100.023,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.28,1.11,0.7,T9100.023__B_1__0b006f536bbe47dabcd8cc784a255fdb.jpg
T9100.025,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.27,1.11,0.7,T9100.025__B_1__762db6785e9d43ffabf45c99e01b8480.jpg
T9100.029,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.27,1.11,0.7,T9100.029__B_1__0317f7460b464499a979d4c3cf8540cf.jpg
T9101.013,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.34,0.47,0.65,T9101.013__B_1__1c45e2a0b32d4723bdc672ab6c3db405.jpg
T9101.014,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.34,0.47,0.65,T9101.014__B_1__9655694ab8cf4daa92ec1e5f7d9fcf7b.jpg
T9101.015,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.34,0.47,0.65,
T9101.016,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.34,0.47,0.65,T9101.016__B_1__d27900124a894127a175aff2e746ceae.jpg
T9101.017,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.34,0.47,0.65,T9101.017__B_1__061e2594d3c1418abef22226fe7f0dc8.jpg
T9101.018,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.34,0.47,0.65,T9101.018__B_1__f86f2236664a487881edd9577cc94c94.jpg
T9101.024,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",4.28,0.64,0.67,T9101.024__B_1__dd3fa5905a4d4704ba3d4ef1b4b67828.jpg
T9102.001,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",3.02,0.21,0.09,T9102.001__B_1__6674a74899954b248041f642132a519c.jpg
T9102.004,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",2.96,0.15,0.07,T9102.004__B_1__2dca46ebd5044e3eae9e5f61b2702186.jpg
T9102.023,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",2.98,0.18,0.08,T9102.023__B_1__7189b792e6ee453ba9d6d308d02d9b0c.jpg
T9102.025,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",2.99,0.19,0.08,T9102.025__B_1__a2e91501ef9848869e833706fb2da49f.jpg
T9102.031,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",2.99,0.19,0.08,T9102.031__B_1__bb729cfb6df446de8bbebb3be86dc582.jpg
T9103.001,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.82,0.94,0.7,T9103.001__B_1__02b303fbeb4e42e69aa846808b879e72.jpg
T9103.002,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.82,0.94,0.7,T9103.002__B_1__c79a25b635d3431e9656ca7a45a813f9.jpg
T9103.004,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.14,0.6,0.7,T9103.004__B_1__bb6de27319464a248e641b9e9beb0070.jpg
T9103.006,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.55,0.74,0.7,T9103.006__B_1__bd73a5c20b4c46b291528361bfc1ee43.jpg
T9103.013,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",2.96,0.58,0.7,T9103.013__B_1__fed101b66ee64dcc910405c98c05449f.jpg
T9103.018,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",2.96,0.58,0.7,T9103.018__B_1__459bc407094446e39acb7ad5d64345e2.jpg
T9103.019,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.63,0.64,0.7,
T9103.023,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.83,0.94,0.7,T9103.023__B_1__d10b140da5164517b56a719cbf0b6ce6.jpg
T9103.038,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.58,0.79,0.7,T9103.038__B_1__aacb69810311470f9c0ea876bfdddd1b.jpg
T9103.040,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.54,0.65,0.7,
T9104.001,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.31,1.09,1.03,T9104.001__B_1__ed4385f587234032beb91b71afcb2f0b.jpg
T9104.002,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.31,1.09,1.03,T9104.002__B_1__45b201b3d21d4ff2906fc6b985bc4f32.jpg
T9104.004,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3,0.75,1.02,T9104.004__B_1__3085f96f9c2f42dbb0f58cb79fbc9898.jpg
T9104.005,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.32,1.09,1.03,T9104.005__B_1__ed3155e7165e4c85821a770504d677c4.jpg
T9104.006,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.37,0.96,1.13,T9104.006__B_1__c1e4a00c2f8d4f7ea9ba289d72b7e975.jpg
T9104.007,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.37,0.94,1.03,T9104.007__B_1__45164cbab0324eb6adf89037eff47b12.jpg
T9104.009,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.42,1.24,1.03,
T9104.018,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",2.93,0.74,1.02,T9104.018__B_1__160cce2c0b164e778407e4be8b29495b.jpg
T9104.019,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.37,0.94,1.03,T9104.019__B_1__8300d2504dd6406fb9c9d86493d281bd.jpg
T9104.020,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.4,1.01,1.13,T9104.020__B_1__8bdba1edb1aa4d7cb8e872e8010b4a7d.jpg
T9104.022,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.32,1.09,1.03,T9104.022__B_1__50e68ceb979d4651876ec4d5475d0b7e.jpg
T9104.023,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.32,1.09,1.03,T9104.023__B_1__c74130ae653945f68a30b109dffa3e2e.jpg
T9104.025,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.42,1.24,1.03,
T9104.029,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.31,1.09,1.03,T9104.029__B_1__aac71996364845f3b53d45f1b1fa2619.jpg
T9104.032,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",2.93,0.74,1.02,T9104.032__B_1__99da82768e7c494b9197e06294424836.jpg
T9104.033,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",2.93,0.74,1.02,T9104.033__B_1__553f88be978c4b809d2b72bc4b69b707.jpg
T9104.034,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",2.53,0.69,1.12,T9104.034__B_1__aec2c8be45e74dd09c72d2e09f7aa697.jpg
T9104.036,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.32,0.85,1.13,T9104.036__B_1__557569bfa07140e399e32beeb0e76cee.jpg
T9104.037,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.24,0.95,1.13,T9104.037__B_1__6923373d15fc4887a4681d047b069b1b.jpg
T9104.038,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.27,1,1.13,T9104.038__B_1__1c534190c1ed48efb32276fee75a2aae.jpg
T9104.039,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.32,0.85,1.13,T9104.039__B_1__4013b7aa47be493d832b0107c3a33bd5.jpg
T9104.040,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.37,0.96,1.13,T9104.040__B_1__ba1452efee4a41fbbd7920dabe5f1261.jpg
T9104.041,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",2.53,0.69,1.12,T9104.041__B_1__d73eb0dad31d40f3bd534789cf266d5e.jpg
T9104.042,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",2.53,0.69,1.12,T9104.042__B_1__3e0a8a0ef4b843988232d6061f3827f8.jpg
T9104.044,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.42,1.24,1.03,
T9104.045,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.33,1.25,1.03,
T9105.001,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.32,0.77,0.69,T9105.001__B_1__c304599a509a4a0da384c81ab82c8c8c.jpg
T9105.002,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.32,0.77,0.69,T9105.002__B_1__33eaff18115643af829e9a1860ba3480.jpg
T9105.004,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",2.66,0.46,0.68,T9105.004__B_1__b1617eac0f5b42bea0c68ee2c4f2e223.jpg
T9105.006,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.3,0.72,0.68,T9105.006__B_1__b522b36f3efe43bd911f765877833127.jpg
T9105.013,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",2.46,0.45,0.67,T9105.013__B_1__dc03783da9f04fc99b2c29fe0590afd9.jpg
T9105.014,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",2.46,0.45,0.67,T9105.014__B_1__0bbc0667bacc408e8fa315699bd17486.jpg
T9105.015,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",2.46,0.45,0.67,T9105.015__B_1__566c07f012da4cca930616bca14df9f1.jpg
T9105.018,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",2.46,0.45,0.67,T9105.018__B_1__1786cc4848c1429e961de7a299fc02a0.jpg
T9105.023,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.33,0.77,0.69,T9105.023__B_1__d42e325eba664dfda166a584290d8389.jpg
T9105.024,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",2.46,0.45,0.67,T9105.024__B_1__04d5380a8354436faea474cb496b9430.jpg
T9105.038,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.3,0.72,0.68,T9105.038__B_1__2d2c20fa26be4e95aac1386f0090e745.jpg
T9105.040,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.3,0.72,0.68,T9105.040__B_1__7d6f377a39e74571a98c4030f08f9fac.jpg
T9107.001,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",6.08,1.21,1.18,
T9107.002,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",6.08,1.21,1.18,
T9107.004,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.43,0.9,1.18,
T9107.005,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",4.08,1.21,1.18,
T9107.006,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",6.05,1.07,1.18,
T9107.007,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",6.14,1.06,1.18,
T9107.008,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",6.08,1.21,1.18,
T9107.009,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",6.09,1.21,1.18,
T9107.011,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",6.09,1.21,1.18,
T9107.018,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.23,0.88,1.17,
T9107.019,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",6.14,1.06,1.18,
T9107.020,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",6.14,1.06,1.18,
T9107.021,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",6.14,1.06,1.18,
T9107.022,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",6.09,1.21,1.18,
T9107.023,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",6.09,1.21,1.18,
T9107.025,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",6.06,1.16,1.18,
T9107.029,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",6.06,1.16,1.18,
T9107.032,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.23,0.88,1.17,
T9107.033,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.23,0.88,1.17,
T9107.034,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.23,0.88,1.17,
T9107.036,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",6.06,1.16,1.18,
T9107.037,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",6.06,1.16,1.18,
T9107.038,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",6.06,1.16,1.18,
T9107.039,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",6.06,1.16,1.18,
T9107.040,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.43,0.9,1.18,
T9107.041,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.23,0.88,1.17,
T9107.042,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.23,0.88,1.17,
T9107.043,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.23,0.88,1.17,
T9200.001,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",6.79,1.89,1.87,T9200.001__B_1__b31507b8ee5d40c098041ce3f276a845.jpg
T9200.002,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",6.79,1.89,1.87,T9200.002__B_1__20eeed90abb94750b4997753c0fa86cc.jpg
T9200.003,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.31,1.33,1.83,
T9200.004,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.5,1.39,1.83,T9200.004__B_1__b347a439386b4b8d952397eef4ba64de.jpg
T9200.005,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",6.8,1.89,1.87,T9200.005__B_1__bec6dc8483cf4d5e88f0f2d273cc1a74.jpg
T9200.007,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",6.85,1.74,1.87,T9200.007__B_1__ee4a045a69d84e6883188789e176d9a0.jpg
T9200.008,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",6.79,1.89,1.87,T9200.008__B_1__363207e0a7cd4b2aa71226ed10b2750c.jpg
T9200.009,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",6.85,1.74,1.87,T9200.009__B_1__5bec8a32ee264210bd52ba0ffc04897f.jpg
T9200.010,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",6.8,1.89,1.87,T9200.010__B_1__9eaac388fab04655885d19575800180c.jpg
T9200.011,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",6.8,1.89,1.87,T9200.011__B_1__7886913eefca42f0a08ccfe578c9fb64.jpg
T9200.012,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",6.85,1.74,1.87,T9200.012__B_1__71b228516e2d4f4eae3b29151e6bc9e2.jpg
T9200.013,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.65,1.03,1.78,T9200.013__B_1__3d42122e39c14124a609daf9e4124e0e.jpg
T9200.014,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.93,1.57,1.86,T9200.014__B_1__50c785c3e3b448b4b46132665b4474fc.jpg
T9200.015,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.93,1.57,1.86,T9200.015__B_1__b25a3b7239274bbf9c577766fc2d9bc0.jpg
T9200.017,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.93,1.57,1.86,T9200.017__B_1__7373923b962d4f31a051cdaa9ffccd21.jpg
T9200.018,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.31,1.33,1.83,T9200.018__B_1__ac3263451cbb4d2a9e71913408524fc4.jpg
T9200.019,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",6.85,1.74,1.87,
T9200.022,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",6.8,1.79,1.87,
T9200.023,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",6.8,1.89,1.87,T9200.023__B_1__dd12a3fcc65a44e48817bdc6b730b9ad.jpg
T9200.024,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.93,1.57,1.86,T9200.024__B_1__c1cd153f61bb44aca01a02b6c841a3b1.jpg
T9200.025,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",6.79,1.89,1.87,T9200.025__B_1__403e007ae40245bfabdb783d14794fd0.jpg
T9200.029,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",6.79,1.89,1.87,T9200.029__B_1__f37d3586c8ba425a8fe77388ddaff81f.jpg
T9200.037,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",6.76,1.75,1.87,
T9200.039,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",6.76,1.75,1.87,
T9200.044,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",6.85,1.74,1.87,
T9300.001,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",10.3,2.2,1.83,T9300.001__B_1__af1a290b18f945218b3dea85e732a0e7.jpg
T9300.002,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",10.3,2.2,1.83,T9300.002__B_1__36c49c16b1df4e988e4969f7576cee92.jpg
T9300.004,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",7.67,1.54,1.76,T9300.004__B_1__15a740bc6f194415b47a93cc8a20ba83.jpg
T9300.005,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",10.31,2.2,1.83,T9300.005__B_1__a94d2a717c8441a1afc4439bc985d94d.jpg
T9300.006,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",7.67,1.54,1.76,T9300.006__B_1__0117bf9f37d4475d80c9f5410372299b.jpg
T9300.007,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",10.36,2.05,1.82,T9300.007__B_1__977b47447bdb49c685e295cd3a261552.jpg
T9300.008,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",10.3,2.2,1.83,T9300.008__B_1__6c6b6a1e927a4df0b9b09c49e6a27912.jpg
T9300.009,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",10.36,2.05,1.82,T9300.009__B_1__b8cbe5153fb2485985dfc09611ce40c6.jpg
T9300.010,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",10.31,2.2,1.83,T9300.010__B_1__1f3f113049924d938fb571c8979df518.jpg
T9300.011,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",10.31,2.2,1.83,T9300.011__B_1__c0aa8f4f6cb1486a88d3a68f15408605.jpg
T9300.012,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",10.36,2.05,1.82,T9300.012__B_1__38c6b94b1d394ce29c68673eaa6ce05e.jpg
T9300.019,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",10.36,2.05,1.82,T9300.019__B_1__4f048f6206c7478daed09e2be8da3d5c.jpg
T9300.021,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",10.36,2.05,1.82,T9300.021__B_1__db3d0e3cf5fd4d7c8ca92a4503405cc5.jpg
T9300.022,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",10.31,2.2,1.83,T9300.022__B_1__5ec93309728f4a14b1cf7910b71b514c.jpg
T9300.023,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",10.31,2.2,1.83,T9300.023__B_1__641ba4d0b35e46f2b6a3d9df9e34bb24.jpg
T9300.025,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",10.3,2.2,1.83,T9300.025__B_1__dac8593320f7414eb30efea6cfefe80e.jpg
T9300.029,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",10.3,2.2,1.83,T9300.029__B_1__5e7e98f32c044fefbc4a0e31f6e6b10a.jpg
T9301.013,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",7.32,1.44,1.76,T9301.013__B_1__6e4995b8b10f4016bf6561388bd9a64d.jpg
T9301.014,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",7.32,1.44,1.76,T9301.014__B_1__0474c0a14fb54d4182234915f54ba040.jpg
T9301.015,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",7.32,1.44,1.76,T9301.015__B_1__3ee305fbfcfc42f8882f6a3054ba758d.jpg
T9301.016,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",7.32,1.44,1.76,T9301.016__B_1__459619ea95b740bca0e62ffc39da04fc.jpg
T9301.017,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",7.32,1.44,1.76,T9301.017__B_1__d2d3b8dc182c408fafee4ea494408010.jpg
T9301.018,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",7.32,1.44,1.76,T9301.018__B_1__3bb57c22e0ba47839a80388b1d7c9b78.jpg
T9301.024,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",7.32,1.44,1.76,T9301.024__B_1__d3792a3213074457819edc50fb3ba51b.jpg
T9302.001,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",11.87,3.44,1.93,T9302.001__B_1__0e5d7092741d4014b14ce9ee8f55ac43.jpg
T9302.002,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",11.87,3.44,1.93,T9302.002__B_1__b7d24000daea4233b5954986832bf002.jpg
T9302.003,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",8.72,2.58,1.85,T9302.003__B_1__7628ead66fb84d98ae9e6ae3d55124f6.jpg
T9302.005,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",11.88,3.44,1.93,T9302.005__B_1__dc92884f6bca40c1b626ccaee00ffd0d.jpg
T9302.006,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",9.15,2.71,1.85,T9302.006__B_1__141a32af580b4f40a2b09b5c6018dec3.jpg
T9302.008,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",11.87,3.44,1.93,T9302.008__B_1__c3398458624a4862b6f28c2837b88525.jpg
T9302.009,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",11.93,3.29,1.93,T9302.009__B_1__3bd258453f4c40b689c9bebe5e5e770b.jpg
T9302.010,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",11.88,3.44,1.93,T9302.010__B_1__f8493972f4fc4955b5fbb151131e3706.jpg
T9302.011,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",11.88,3.44,1.93,T9302.011__B_1__2fae110f99c641e1aa2b03b2abd04a7e.jpg
T9302.012,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",11.93,3.29,1.93,T9302.012__B_1__14c720b19be94db4b90221290876a851.jpg
T9302.013,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",8.62,2.62,1.84,
T9302.019,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",11.84766909,3.177668463,1.930957003,
T9302.023,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",11.93,3.29,1.93,T9302.023__B_1__864f760a487946108b776fb0c587c2c4.jpg
